hex,count_good_aircraft,count_bad_aircraft
84281a5ffffffff,39,0
8429a41ffffffff,2347,151
8429a4dffffffff,1054,20
8429a93ffffffff,362,0
8429a91ffffffff,150,0
8429a9dffffffff,349,0
8429a8bffffffff,365,0
8428f09ffffffff,834,0
8428f01ffffffff,1419,0
8428f07ffffffff,419,0
8428f37ffffffff,58,0
842686dffffffff,52,0
8426861ffffffff,57,0
842686bffffffff,139,0
8426847ffffffff,37,0
8426809ffffffff,32,0
8428025ffffffff,66,0
84281c9ffffffff,70,0
84281c1ffffffff,61,0
8428023ffffffff,33,0
842803dffffffff,20,0
842802bffffffff,140,1
84278e7ffffffff,10,0
84278e5ffffffff,127,0
84279d9ffffffff,31,0
84279cbffffffff,90,1
84288c1ffffffff,143,0
84288c5ffffffff,27,0
84288c7ffffffff,72,0
8428885ffffffff,89,0
8428f1dffffffff,25,0
842b829ffffffff,93,0
842b82dffffffff,135,0
842b95bffffffff,32,0
842b953ffffffff,39,0
842b951ffffffff,54,0
8448a89ffffffff,11,25
8448a8bffffffff,36,0
8448ad7ffffffff,26,7
8448aebffffffff,0,2
8448a8dffffffff,0,32
8429a45ffffffff,707,192
8428f41ffffffff,7,0
8428f43ffffffff,289,0
8448425ffffffff,6,0
8448421ffffffff,9,0
8448427ffffffff,25,0
84485c9ffffffff,6,0
8448435ffffffff,37,0
8448437ffffffff,10,0
84485ddffffffff,16,0
84485d1ffffffff,44,0
84485d3ffffffff,47,0
84484a5ffffffff,85,0
8426dadffffffff,108,0
8428d57ffffffff,406,0
84484a7ffffffff,111,0
8429a49ffffffff,169,0
8429a4bffffffff,206,0
846d2d7ffffffff,27,4
846d2d1ffffffff,4,5
846d2d5ffffffff,8,27
846d2ddffffffff,0,3
846d2c3ffffffff,3,16
846d299ffffffff,14,0
846d2d3ffffffff,10,0
8448539ffffffff,67,0
8448515ffffffff,20,0
844853bffffffff,72,0
8448517ffffffff,76,0
84485edffffffff,28,0
8448d67ffffffff,75,0
8448d29ffffffff,157,0
8448d05ffffffff,64,0
8448d07ffffffff,97,0
8448599ffffffff,64,0
84485d7ffffffff,114,0
84485d5ffffffff,79,0
84485c3ffffffff,61,0
840c735ffffffff,79,0
840c723ffffffff,61,0
84139e1ffffffff,771,25
8428d43ffffffff,172,178
8428d47ffffffff,91,0
8428d6bffffffff,80,0
841d345ffffffff,47,0
840c693ffffffff,16,0
841d369ffffffff,20,0
840c697ffffffff,51,0
840c6bbffffffff,24,0
840c6b9ffffffff,39,0
8428d8dffffffff,316,0
8428dc7ffffffff,68,0
8428d13ffffffff,248,108
840ce35ffffffff,7,0
840ce3dffffffff,27,0
840c445ffffffff,7,0
840c441ffffffff,38,0
840c443ffffffff,11,0
840c44bffffffff,13,0
840c45dffffffff,36,0
840c459ffffffff,16,0
842a949ffffffff,181,0
8427491ffffffff,208,0
842749dffffffff,469,0
842626bffffffff,39,0
842620dffffffff,112,0
8426247ffffffff,167,0
8426209ffffffff,268,0
8426255ffffffff,34,0
8426a9bffffffff,205,0
84280adffffffff,39,0
84281dbffffffff,62,0
84280e5ffffffff,32,0
8428033ffffffff,46,0
8428031ffffffff,13,0
845d043ffffffff,64,0
845d05dffffffff,82,0
845d059ffffffff,46,0
842aa21ffffffff,131,0
842aa29ffffffff,235,0
84446e3ffffffff,184,0
8444685ffffffff,146,0
8444681ffffffff,28,0
8427731ffffffff,90,0
8427737ffffffff,38,0
8427735ffffffff,66,0
842754bffffffff,87,0
8427541ffffffff,81,0
842791dffffffff,114,0
8427903ffffffff,103,0
8427907ffffffff,32,0
84440a9ffffffff,166,0
8426649ffffffff,404,0
84288a3ffffffff,200,0
84288a1ffffffff,48,0
84288adffffffff,39,0
8428d65ffffffff,198,0
8428d61ffffffff,88,0
8428d63ffffffff,22,0
8428d0dffffffff,84,0
842a969ffffffff,224,0
842a961ffffffff,287,0
842a965ffffffff,197,0
842665bffffffff,143,0
84288ddffffffff,20,0
84288d5ffffffff,88,17
84288d7ffffffff,131,0
8428899ffffffff,155,0
842889bffffffff,228,0
8444607ffffffff,71,0
8444639ffffffff,1,0
8444603ffffffff,64,0
8428d41ffffffff,28,0
84288a7ffffffff,151,0
8412db7ffffffff,287,0
84288b5ffffffff,97,0
84288b7ffffffff,83,0
842628dffffffff,154,24
8426289ffffffff,284,0
842628bffffffff,186,115
84262d5ffffffff,143,0
84262d7ffffffff,110,12
8428b29ffffffff,155,0
8428b2bffffffff,141,0
8428b07ffffffff,8,0
8428b3dffffffff,55,0
84288b3ffffffff,145,0
8426899ffffffff,63,0
84268d7ffffffff,92,0
84268d5ffffffff,144,0
84268c3ffffffff,115,0
84288b1ffffffff,44,0
84488abffffffff,33,0
84488a9ffffffff,76,0
84488adffffffff,73,0
84489d3ffffffff,60,0
84274a3ffffffff,261,0
84274bdffffffff,284,19
8427901ffffffff,96,0
8427929ffffffff,174,0
8427967ffffffff,113,0
84266adffffffff,168,12
842645bffffffff,108,0
8426451ffffffff,93,0
842645dffffffff,32,0
8428d69ffffffff,152,2
8428d6dffffffff,142,0
842629bffffffff,214,4
8444c91ffffffff,50,0
84262ddffffffff,66,0
84262cbffffffff,99,0
84262c1ffffffff,298,48
84262cdffffffff,670,62
8426969ffffffff,906,0
8426961ffffffff,662,0
84445a3ffffffff,42,20
84445b5ffffffff,144,0
8426593ffffffff,218,0
842641dffffffff,73,0
8426403ffffffff,128,0
8426401ffffffff,157,0
8426405ffffffff,181,0
8448985ffffffff,348,0
84489e3ffffffff,1012,0
8428829ffffffff,25,0
842882bffffffff,41,0
842883dffffffff,63,0
8428839ffffffff,2,0
8428831ffffffff,32,0
8426dc9ffffffff,67,0
845d153ffffffff,15,0
8426761ffffffff,236,0
8426765ffffffff,211,0
8428d83ffffffff,91,0
8428d8bffffffff,123,43
8428d81ffffffff,223,7
8428d89ffffffff,773,80
8428a81ffffffff,22,0
8428a8dffffffff,40,0
8428ac7ffffffff,53,0
8428ac5ffffffff,26,0
8428acdffffffff,22,0
8428365ffffffff,368,0
8448d37ffffffff,162,0
840c451ffffffff,22,0
840c45bffffffff,29,0
840c6adffffffff,43,0
840c6a9ffffffff,32,0
8428d9dffffffff,92,0
8428d91ffffffff,26,0
8428d97ffffffff,64,0
8412997ffffffff,30,0
840c197ffffffff,84,0
840c1bbffffffff,84,0
840c1b1ffffffff,141,0
8448561ffffffff,28,0
8448567ffffffff,63,0
8448563ffffffff,66,0
8448529ffffffff,18,0
8448505ffffffff,56,7
844852bffffffff,20,0
8427499ffffffff,467,0
842ab29ffffffff,188,0
842a301ffffffff,229,0
842a305ffffffff,255,0
842a329ffffffff,282,0
842a367ffffffff,203,0
840c5e7ffffffff,2,17
840c5e5ffffffff,34,0
840c5edffffffff,40,0
840c517ffffffff,26,0
840c515ffffffff,223,0
842693bffffffff,27,0
8426939ffffffff,132,0
8426907ffffffff,153,0
8426905ffffffff,239,0
840c72bffffffff,45,0
840c721ffffffff,55,0
840c72dffffffff,29,0
8429b03ffffffff,30,0
8428c25ffffffff,54,0
8428d1bffffffff,183,12
8428c27ffffffff,36,0
8428dcdffffffff,96,32
8412f6dffffffff,145,7
842b897ffffffff,218,0
842b8bbffffffff,152,0
8444c01ffffffff,88,0
8444c43ffffffff,246,0
8444c4bffffffff,95,0
8444c5dffffffff,127,0
8444e37ffffffff,98,0
8426e59ffffffff,102,0
842a81bffffffff,248,0
8426c19ffffffff,287,29
84446c5ffffffff,247,0
84446e9ffffffff,177,0
8426ecdffffffff,91,0
8426e13ffffffff,66,0
8448d15ffffffff,49,0
8448d17ffffffff,144,0
8448d13ffffffff,5,0
8448de9ffffffff,108,0
8448dc5ffffffff,67,0
8426687ffffffff,103,0
8426683ffffffff,220,0
842669dffffffff,195,50
842668bffffffff,567,0
8426c95ffffffff,287,0
8426c91ffffffff,183,0
8426c99ffffffff,134,0
8426c9bffffffff,4,0
84444dbffffffff,17,0
8448de5ffffffff,69,0
8426cc9ffffffff,88,0
8427599ffffffff,354,0
84275d3ffffffff,321,0
8448b09ffffffff,22,0
8448b43ffffffff,91,0
8448b4bffffffff,72,0
84499b5ffffffff,98,0
84bf4a9ffffffff,47,3
8429b61ffffffff,228,0
84489a9ffffffff,341,0
8429b6bffffffff,168,0
841eeadffffffff,35,0
841eea9ffffffff,54,0
841eeabffffffff,63,0
842da45ffffffff,104,116
842da69ffffffff,43,0
842da6bffffffff,143,39
842c2e9ffffffff,0,21
842c217ffffffff,0,64
842c211ffffffff,13,20
842c21dffffffff,46,39
841ec95ffffffff,39,0
842d31dffffffff,47,34
842d315ffffffff,2,86
842d33bffffffff,0,65
841ed5dffffffff,125,0
841ed55ffffffff,150,0
842b757ffffffff,14,0
842b70bffffffff,35,0
843f749ffffffff,20,0
841eda3ffffffff,25,0
841ed41ffffffff,39,0
841ec49ffffffff,41,0
841ec4bffffffff,78,0
841ee37ffffffff,44,0
841ec59ffffffff,66,0
842b993ffffffff,264,0
8412c27ffffffff,19,0
8412dcdffffffff,31,0
8412d1bffffffff,15,0
8412d13ffffffff,29,0
8412d11ffffffff,13,0
8444a9dffffffff,132,59
8430e33ffffffff,44,0
8430c59ffffffff,59,0
8430c51ffffffff,74,0
8430c53ffffffff,54,0
8430c57ffffffff,96,0
8430c19ffffffff,83,0
8430c1dffffffff,98,0
849d1bbffffffff,5,0
849d195ffffffff,49,0
849d19dffffffff,48,0
849d199ffffffff,9,0
849d1d7ffffffff,10,0
84be0e7ffffffff,182,0
84be0adffffffff,245,0
847b4b9ffffffff,16,0
847b487ffffffff,56,0
847b481ffffffff,18,0
849c8a5ffffffff,40,0
849c8a1ffffffff,20,0
849c8a7ffffffff,138,0
8472db7ffffffff,7,0
84266d7ffffffff,86,0
842a9adffffffff,161,0
842a985ffffffff,146,0
8429023ffffffff,44,0
842903dffffffff,50,0
8429039ffffffff,6,12
842a939ffffffff,560,0
84489ebffffffff,650,2
844898dffffffff,445,0
8448989ffffffff,62,0
842aaa3ffffffff,164,102
84695ebffffffff,16,57
84695c5ffffffff,30,9
8468743ffffffff,22,0
846875dffffffff,12,0
8468755ffffffff,14,0
842c08bffffffff,0,23
842c0cbffffffff,0,15
842c0c9ffffffff,0,7
842b123ffffffff,26,0
842b12bffffffff,39,0
842b101ffffffff,5,0
842b109ffffffff,5,0
8429861ffffffff,508,0
842995bffffffff,190,0
8429951ffffffff,378,0
8429957ffffffff,231,0
842990bffffffff,41,0
842b019ffffffff,28,0
842b053ffffffff,33,0
842b05bffffffff,32,0
842b2e5ffffffff,32,0
842b2edffffffff,4,0
842b06bffffffff,21,0
842b223ffffffff,24,0
84214c3ffffffff,31,6
8421489ffffffff,19,0
8467461ffffffff,58,0
8467465ffffffff,4,0
8467467ffffffff,18,0
846755bffffffff,29,0
8467553ffffffff,53,0
8467519ffffffff,65,0
846751dffffffff,7,0
845e453ffffffff,23,0
845e6adffffffff,38,0
845e6e7ffffffff,22,0
845e6e3ffffffff,38,0
846d33dffffffff,27,0
846d32bffffffff,44,0
846d329ffffffff,39,0
846d32dffffffff,7,0
8445959ffffffff,20,0
8445b37ffffffff,40,0
8466a69ffffffff,65,0
8466a45ffffffff,84,0
8466a47ffffffff,84,5
8466a43ffffffff,84,0
846713dffffffff,1,0
848f595ffffffff,17,0
848f5bbffffffff,52,0
848f5b3ffffffff,30,11
848e665ffffffff,8,0
848e66dffffffff,43,0
846634dffffffff,62,0
8466309ffffffff,12,29
8444a57ffffffff,6,0
8444a0bffffffff,131,0
8444a55ffffffff,39,0
8444a43ffffffff,40,0
8444a41ffffffff,28,0
8466053ffffffff,58,0
8466019ffffffff,35,0
846601bffffffff,9,0
8466011ffffffff,29,0
8466013ffffffff,17,0
8466c4dffffffff,66,0
8466c41ffffffff,0,19
8467149ffffffff,53,0
8467327ffffffff,57,0
8467321ffffffff,48,0
846732dffffffff,34,0
8467367ffffffff,45,0
8444f3dffffffff,69,0
8444f31ffffffff,68,0
844cd27ffffffff,15,0
84660e5ffffffff,58,0
84661d9ffffffff,75,0
84661dbffffffff,50,0
84661d1ffffffff,70,0
84661d3ffffffff,83,0
8444b19ffffffff,40,0
8444b11ffffffff,28,0
8444b13ffffffff,40,0
8444845ffffffff,30,0
844486bffffffff,13,0
84662e5ffffffff,21,0
84662e7ffffffff,7,0
846605bffffffff,28,0
84662adffffffff,9,0
84662a5ffffffff,29,0
8466219ffffffff,13,0
846621dffffffff,35,0
8466211ffffffff,27,0
8466217ffffffff,38,0
84662edffffffff,26,0
8467511ffffffff,28,0
8467515ffffffff,13,0
8467517ffffffff,15,0
846753bffffffff,6,0
846714bffffffff,34,0
8445109ffffffff,13,0
8445147ffffffff,10,0
8445145ffffffff,40,0
8466003ffffffff,21,0
846600bffffffff,29,0
8466009ffffffff,41,0
8466043ffffffff,18,0
8466047ffffffff,8,0
8466041ffffffff,4,0
8466311ffffffff,13,0
8466317ffffffff,34,0
8466069ffffffff,124,0
8466061ffffffff,4,0
8466023ffffffff,93,0
846602bffffffff,56,0
8466029ffffffff,17,0
8466e43ffffffff,100,7
8466e4bffffffff,0,57
8466f19ffffffff,53,0
8466e41ffffffff,59,7
84660c1ffffffff,13,0
84660c7ffffffff,32,0
84660ebffffffff,40,0
84660e3ffffffff,60,28
84660a1ffffffff,13,0
84660a7ffffffff,57,0
8466313ffffffff,14,0
8466181ffffffff,45,0
8466185ffffffff,50,0
846618dffffffff,16,0
84661e3ffffffff,34,0
84661e1ffffffff,42,0
8466199ffffffff,60,0
848c8a3ffffffff,18,0
848c8b5ffffffff,48,0
8465249ffffffff,67,0
8465241ffffffff,89,0
8465247ffffffff,150,0
846522bffffffff,50,0
846523dffffffff,51,0
848db17ffffffff,10,0
848d869ffffffff,20,0
848d86dffffffff,3,0
848d861ffffffff,35,0
848d867ffffffff,38,0
848d829ffffffff,90,0
84a6369ffffffff,94,0
84a6361ffffffff,67,0
84a6367ffffffff,34,0
84a632dffffffff,31,0
84a6325ffffffff,1,0
848d863ffffffff,24,0
848d82bffffffff,87,0
848d823ffffffff,70,0
848d9c9ffffffff,31,0
848ca4bffffffff,88,0
848ca5dffffffff,61,0
848ca59ffffffff,42,0
848ca5bffffffff,29,0
848c167ffffffff,73,0
848d81dffffffff,32,0
848d80bffffffff,31,0
848d855ffffffff,45,0
848d843ffffffff,48,31
848d847ffffffff,28,0
848d809ffffffff,53,0
848d801ffffffff,27,0
848d803ffffffff,36,0
848d839ffffffff,2,0
846086dffffffff,2,0
8460b33ffffffff,25,0
8460959ffffffff,51,0
8460951ffffffff,39,21
8460955ffffffff,0,12
8442adbffffffff,142,0
84421adffffffff,22,0
84421a5ffffffff,139,0
84421a7ffffffff,79,0
843da29ffffffff,70,0
843da05ffffffff,79,0
8442f4bffffffff,23,46
8442f43ffffffff,0,29
8442f5dffffffff,0,13
8442f55ffffffff,0,72
8442f57ffffffff,0,54
844213dffffffff,231,0
8442131ffffffff,147,0
8442137ffffffff,180,0
8442ad9ffffffff,257,1
8460a0dffffffff,8,1
8460a05ffffffff,43,0
8460a29ffffffff,113,0
8460a21ffffffff,213,0
8460145ffffffff,41,0
8461893ffffffff,13,0
846014dffffffff,15,0
8460a3dffffffff,20,0
8460a2bffffffff,44,0
8460a2dffffffff,133,0
84438d1ffffffff,175,0
84438d3ffffffff,35,0
8443899ffffffff,201,0
8443891ffffffff,313,0
8443893ffffffff,189,0
8460811ffffffff,1,0
8460819ffffffff,19,0
8460857ffffffff,43,0
8460855ffffffff,27,0
843cf25ffffffff,20,0
84618bbffffffff,46,0
84618b1ffffffff,1,0
84438b1ffffffff,85,1
84438b3ffffffff,19,0
84438b7ffffffff,61,0
8442a59ffffffff,134,7
8453699ffffffff,182,24
844316dffffffff,93,0
8443165ffffffff,58,0
8443a5bffffffff,167,0
844312dffffffff,25,0
846019dffffffff,37,0
84438a9ffffffff,109,51
84438abffffffff,0,44
84438bdffffffff,2,25
84438b5ffffffff,9,17
8460b37ffffffff,17,0
8460b31ffffffff,34,0
8460b3bffffffff,21,0
8460b39ffffffff,12,0
8460b15ffffffff,37,0
8460f27ffffffff,12,0
84601c9ffffffff,35,0
8460027ffffffff,47,0
8460021ffffffff,7,0
8460025ffffffff,50,14
84601ebffffffff,13,1
846016dffffffff,85,0
84618b3ffffffff,38,0
841ea4dffffffff,52,0
841f993ffffffff,39,0
841f99bffffffff,26,0
841f991ffffffff,89,0
841f99dffffffff,116,0
8439043ffffffff,34,0
843905dffffffff,49,0
8439059ffffffff,42,0
84392e5ffffffff,32,0
845e599ffffffff,36,0
845e4a5ffffffff,45,11
845e59bffffffff,0,1
845e4a7ffffffff,21,7
8441057ffffffff,6,0
844100bffffffff,35,0
8441003ffffffff,9,0
8465b4bffffffff,34,0
8465b5dffffffff,6,0
8469a49ffffffff,6,0
8468153ffffffff,32,0
846802dffffffff,47,0
8468029ffffffff,42,0
84651dbffffffff,5,1
84651d9ffffffff,156,0
8465033ffffffff,62,0
844ab65ffffffff,12,0
84696b3ffffffff,18,0
84694d9ffffffff,33,0
84694ddffffffff,34,4
84694c3ffffffff,10,0
84652a5ffffffff,29,0
84698abffffffff,66,2
84698bdffffffff,42,0
84698b1ffffffff,3,0
8465051ffffffff,432,12
848c8e7ffffffff,28,0
8469933ffffffff,11,0
84699e5ffffffff,27,0
84699e1ffffffff,47,0
84699e3ffffffff,32,0
846998dffffffff,4,0
846991bffffffff,87,0
8469827ffffffff,6,0
84699cdffffffff,22,13
84699c9ffffffff,7,0
84699cbffffffff,1,0
846816bffffffff,5,0
8468147ffffffff,67,0
846810dffffffff,50,0
8468109ffffffff,62,0
8465237ffffffff,65,0
846505bffffffff,44,0
84699dbffffffff,5,0
8469887ffffffff,12,0
8465349ffffffff,6,0
848c9a7ffffffff,36,13
848c9a5ffffffff,24,0
846992dffffffff,22,0
84698b5ffffffff,8,0
8465049ffffffff,40,0
846504bffffffff,48,0
846505dffffffff,198,0
848c9b9ffffffff,74,0
848c987ffffffff,38,16
848c985ffffffff,17,25
848c9e3ffffffff,0,12
8468165ffffffff,35,0
8468167ffffffff,142,0
8468129ffffffff,56,0
846812bffffffff,9,0
8468a51ffffffff,34,0
8468a5bffffffff,82,0
8465019ffffffff,14,0
846501dffffffff,73,3
8465011ffffffff,64,0
8465015ffffffff,42,30
848d937ffffffff,29,0
848d931ffffffff,40,0
84681e1ffffffff,22,0
84681e9ffffffff,29,0
8468117ffffffff,33,0
8468163ffffffff,185,0
8468105ffffffff,50,0
8468161ffffffff,8,0
8468111ffffffff,33,0
846811dffffffff,88,0
8465233ffffffff,89,0
84658b7ffffffff,170,0
8420e69ffffffff,81,23
8420191ffffffff,0,40
842019dffffffff,0,8
842153dffffffff,0,17
842c2abffffffff,0,32
8408b47ffffffff,0,36
8408b45ffffffff,2,45
8442c97ffffffff,39,26
8442c95ffffffff,92,12
8442c81ffffffff,54,0
8420109ffffffff,29,26
842010bffffffff,0,7
84be8c3ffffffff,34,0
84be8d5ffffffff,583,0
84be8ddffffffff,192,0
84a81e9ffffffff,75,0
84a8117ffffffff,107,0
84a8115ffffffff,574,5
84a8a81ffffffff,95,0
84a8a89ffffffff,77,0
84a8ac3ffffffff,1,0
84a8addffffffff,95,0
8481141ffffffff,54,0
8481145ffffffff,33,0
848116bffffffff,43,0
8481163ffffffff,34,0
8481a15ffffffff,20,0
8481a17ffffffff,4,0
8481a3bffffffff,42,0
8481a33ffffffff,44,0
8481859ffffffff,48,0
84a8c6bffffffff,8,4
84a8c0dffffffff,19,0
84a80abffffffff,4,0
84a80a9ffffffff,25,0
84a80adffffffff,43,0
84a81d3ffffffff,26,0
84a81d1ffffffff,23,0
84a9017ffffffff,50,1
84a90e9ffffffff,79,0
84a90edffffffff,2,0
8481851ffffffff,99,0
8481857ffffffff,83,0
848180bffffffff,123,0
8481803ffffffff,102,0
84a8e4bffffffff,9,0
84a8e49ffffffff,41,0
84a80a7ffffffff,41,0
84a80a5ffffffff,30,0
84a831dffffffff,9,0
84a8315ffffffff,29,0
84a8317ffffffff,104,0
84a806dffffffff,103,0
84a8065ffffffff,71,0
8481aa7ffffffff,66,0
848181bffffffff,100,0
8481813ffffffff,68,0
8481811ffffffff,50,0
8481817ffffffff,17,0
84a8ab5ffffffff,20,7
84a8abdffffffff,28,0
84a8ab9ffffffff,121,0
84a8a83ffffffff,99,0
84a8a07ffffffff,381,5
84a8a19ffffffff,14,0
84a8a1bffffffff,9,0
84a8125ffffffff,41,0
84a8121ffffffff,61,0
84a812bffffffff,270,3
84a818dffffffff,52,0
84a81c7ffffffff,7,0
84a81ebffffffff,46,0
8481839ffffffff,40,0
84a8a1dffffffff,38,0
84a8a03ffffffff,78,0
84a8a39ffffffff,221,0
8480445ffffffff,15,0
8480469ffffffff,17,0
8481aa1ffffffff,64,0
84818cdffffffff,45,0
8481addffffffff,13,0
8481137ffffffff,36,0
8481133ffffffff,47,0
84811edffffffff,25,0
848185bffffffff,59,0
8481ae5ffffffff,65,0
8481ae1ffffffff,24,0
8481aedffffffff,34,0
8481ae9ffffffff,22,0
84a8ab1ffffffff,42,19
84a88b3ffffffff,10,0
84a8137ffffffff,54,0
84a8133ffffffff,67,0
84a8131ffffffff,93,0
84a8a9bffffffff,1,0
84a8a99ffffffff,26,0
84a8ad3ffffffff,67,0
84a8ad1ffffffff,57,0
84a8ad9ffffffff,96,0
848a9ebffffffff,11,10
848a9c7ffffffff,25,12
84a8e65ffffffff,31,0
84a81b3ffffffff,37,0
84a81bbffffffff,56,0
84a81b9ffffffff,9,0
84a811dffffffff,54,0
84a813dffffffff,178,0
84a8107ffffffff,856,7
84a91b7ffffffff,114,0
84a835dffffffff,99,0
84a8355ffffffff,51,0
84a8309ffffffff,55,0
84a8301ffffffff,35,0
8481a89ffffffff,29,0
8481a8dffffffff,33,0
8481a81ffffffff,1,0
8481a85ffffffff,54,0
8481aabffffffff,21,0
8444a87ffffffff,190,0
84a8a8bffffffff,73,0
84818d1ffffffff,37,0
84818d5ffffffff,1,0
84818d7ffffffff,38,0
848188bffffffff,24,0
848189dffffffff,45,0
8481883ffffffff,39,0
840bb23ffffffff,4,0
840b949ffffffff,34,0
840b94dffffffff,47,0
840b945ffffffff,55,0
840b969ffffffff,15,0
842c20bffffffff,0,3
8441b29ffffffff,175,39
8441b21ffffffff,3,69
844b367ffffffff,5,46
844b361ffffffff,209,15
8410cc5ffffffff,20,1
84411e3ffffffff,13,0
843198dffffffff,14,0
8431aadffffffff,217,20
84214ddffffffff,8,5
8441b2bffffffff,98,10
8441a3dffffffff,77,51
8441a35ffffffff,60,17
8441841ffffffff,0,25
8441b51ffffffff,280,75
84301d9ffffffff,12,0
8441189ffffffff,357,39
8431823ffffffff,274,2
8441849ffffffff,65,80
844b005ffffffff,0,24
844b001ffffffff,4,28
844b009ffffffff,0,22
844b055ffffffff,0,27
844b0ebffffffff,38,32
844b08dffffffff,5,0
844b0c7ffffffff,0,27
844b089ffffffff,0,11
844a349ffffffff,12,29
844190dffffffff,62,13
84272c5ffffffff,13,21
8441033ffffffff,155,21
844ba05ffffffff,2,0
844ba29ffffffff,42,0
8441a23ffffffff,41,50
8441181ffffffff,203,82
8431903ffffffff,52,16
84411c3ffffffff,480,44
844118dffffffff,47,29
8441157ffffffff,54,32
844118bffffffff,86,0
84411d5ffffffff,347,12
8441901ffffffff,28,0
8441963ffffffff,37,0
8441961ffffffff,47,0
8441333ffffffff,2,28
844106dffffffff,8,43
844b109ffffffff,20,15
844b13dffffffff,17,0
84139a7ffffffff,20,0
844111dffffffff,20,37
842166bffffffff,5,0
8431aebffffffff,13,0
8431ae9ffffffff,36,4
8410095ffffffff,16,0
8441a0bffffffff,45,12
8441a03ffffffff,52,15
8441a07ffffffff,56,2
8431985ffffffff,121,0
8430db9ffffffff,35,0
8431a15ffffffff,42,0
8431a03ffffffff,29,0
84411adffffffff,43,0
84318e7ffffffff,33,0
84318c5ffffffff,62,12
8430361ffffffff,12,0
8431983ffffffff,81,0
8441b59ffffffff,5,49
84301a3ffffffff,12,0
844b70bffffffff,21,0
844b719ffffffff,73,0
844b0e5ffffffff,66,18
844a359ffffffff,8,0
844184dffffffff,58,6
8431aa1ffffffff,190,14
8431aabffffffff,48,15
8431aa3ffffffff,50,39
8441a27ffffffff,37,0
84410ebffffffff,14,0
8441b0bffffffff,116,0
844119bffffffff,129,0
8441199ffffffff,342,2
8441b25ffffffff,6,107
844b131ffffffff,11,0
844b139ffffffff,9,0
84414c1ffffffff,27,10
844148bffffffff,0,22
844b365ffffffff,12,26
8441b11ffffffff,27,0
844024dffffffff,36,0
84318cdffffffff,178,0
84411c7ffffffff,133,52
8441ac5ffffffff,0,50
8441ae9ffffffff,55,69
8441aedffffffff,52,31
844112dffffffff,47,15
844108bffffffff,30,0
8441185ffffffff,0,6
8431901ffffffff,2,0
843190bffffffff,94,0
8441127ffffffff,39,3
8441ac9ffffffff,12,0
8441ac7ffffffff,0,5
84309bbffffffff,59,10
8434427ffffffff,9,0
84318d7ffffffff,10,0
84318dbffffffff,14,0
8430995ffffffff,14,0
8441b03ffffffff,74,0
8441b39ffffffff,36,29
844b24dffffffff,0,4
844b245ffffffff,0,21
84410b9ffffffff,38,0
84410bbffffffff,47,0
8431ae3ffffffff,118,10
844b31dffffffff,0,12
844b303ffffffff,0,30
844b339ffffffff,26,1
844b105ffffffff,18,8
844b129ffffffff,69,14
844115dffffffff,20,0
8441155ffffffff,49,0
8441143ffffffff,142,33
84b8a07ffffffff,19,0
842c427ffffffff,19,0
8441017ffffffff,0,11
844b26dffffffff,23,0
842ad03ffffffff,185,1
8426dd5ffffffff,50,0
8441601ffffffff,168,2
8441609ffffffff,129,3
841e005ffffffff,34,0
841e007ffffffff,35,0
841e039ffffffff,32,0
841e031ffffffff,7,0
841e03bffffffff,39,0
841eeebffffffff,50,0
842c565ffffffff,108,2
842c52dffffffff,165,23
842a309ffffffff,137,0
842a343ffffffff,102,0
842a34bffffffff,96,0
842b1b7ffffffff,41,0
842b1b5ffffffff,108,0
841e027ffffffff,15,0
841e1c9ffffffff,38,0
841e1c3ffffffff,35,0
841e1d5ffffffff,12,0
841e837ffffffff,10,0
841e9d9ffffffff,27,0
841e9d1ffffffff,31,0
841e9d3ffffffff,32,0
841e999ffffffff,21,0
8442169ffffffff,384,3
8442d0bffffffff,3,13
8442d57ffffffff,10,8
8442d55ffffffff,18,25
8442d5dffffffff,10,65
8442d4bffffffff,0,40
8442f37ffffffff,0,2
8442f35ffffffff,0,63
840e491ffffffff,30,0
840e497ffffffff,46,0
842b16dffffffff,127,0
8426753ffffffff,153,0
8426625ffffffff,82,0
8426719ffffffff,38,0
842671bffffffff,133,0
8426711ffffffff,254,0
8426713ffffffff,207,0
8448987ffffffff,104,0
84489bdffffffff,188,12
843f287ffffffff,23,0
843f2b9ffffffff,36,0
843f2b1ffffffff,29,0
843f2b3ffffffff,33,0
845f5a5ffffffff,8,0
845f5a7ffffffff,32,0
845e749ffffffff,25,0
845e741ffffffff,25,0
845e743ffffffff,31,0
842a32dffffffff,129,0
84266bdffffffff,85,0
842683dffffffff,78,0
84122b3ffffffff,31,0
841276dffffffff,7,0
842a035ffffffff,20,0
842a1cbffffffff,48,0
842a1c1ffffffff,133,0
842a1c7ffffffff,35,0
844412dffffffff,114,0
843568dffffffff,7,0
8435685ffffffff,18,9
84356abffffffff,26,9
84356a1ffffffff,1,0
84356a3ffffffff,21,0
841edc1ffffffff,48,0
841edc7ffffffff,31,0
841ed89ffffffff,35,0
841ed81ffffffff,24,0
841ed83ffffffff,12,0
841ea4bffffffff,41,0
841ea5dffffffff,42,0
841ea55ffffffff,63,0
841ea51ffffffff,26,0
841ea57ffffffff,35,0
841ea19ffffffff,50,0
841f943ffffffff,8,0
841f95dffffffff,13,0
841f94bffffffff,27,0
841fb37ffffffff,25,0
